exp.ID,P.layer,P.row,P.col,layer,row,col,replicate,replicate.raw,Generation,treat,treat.1,ecotype,id,flt,height,diam,biomass,fruit,rm
1359,11,11_6,2,13,4,3,6,6,F3,Salt2,Salt2,aaCol-0,842,23,47.4,9.4,208.6,268,FALSE
1360,7,7_7,3,9,1,5,4,4,F3,Salt2,Salt2,Dja-1,521,NA,NA,NA,NA,NA,FALSE
1361,9,9_5,8,12,1,10,5,5,F3,Salt2,Salt2,Dja-1,666,NA,NA,NA,NA,NA,FALSE
1362,11,11_6,5,13,6,11,6,6,F3,Salt2,Salt2,Dja-1,845,NA,NA,NA,NA,NA,FALSE
1363,7,7_7,1,10,6,2,4,4,F3,Salt2,Salt2,Fei-0,519,31,51.9,11.9,444.6,305,FALSE
1364,9,9_5,10,8,6,2,5,5,F3,Salt2,Salt2,Fei-0,668,35,46.3,9.3,405.4,195,FALSE
1365,11,11_6,10,4,4,14,6,6,F3,Salt2,Salt2,Fei-0,850,36,42.1,9.3,333.3,272,FALSE
1366,7,7_7,9,3,4,15,4,4,F3,Salt2,Salt2,Ler-0,527,NA,NA,NA,NA,NA,FALSE
1367,9,9_5,4,6,4,15,5,5,F3,Salt2,Salt2,Ler-0,662,NA,NA,NA,NA,NA,FALSE
1368,11,11_6,14,11,5,12,6,6,F3,Salt2,Salt2,Ler-0,854,NA,NA,NA,NA,NA,FALSE
1369,7,7_7,2,9,4,12,4,4,F3,Salt2,Salt2,Sap-0,520,30,55.2,6.2,465.8,565,FALSE
1370,9,9_5,3,5,1,10,5,5,F3,Salt2,Salt2,Sap-0,661,70,46.4,8.9,486.4,93,FALSE
1371,11,11_6,8,10,6,12,6,6,F3,Salt2,Salt2,Sap-0,848,NA,NA,NA,NA,NA,FALSE
1372,7,7_7,14,6,6,15,4,4,F3,Salt2,Salt2,Tol-0,532,34,43.1,10.2,318.4,223,FALSE
1373,9,9_5,7,3,1,9,5,5,F3,Salt2,Salt2,Tol-0,665,26,50.5,7.4,NA,240,FALSE
1374,11,11_6,13,5,3,15,6,6,F3,Salt2,Salt2,Tol-0,853,31,48.2,9.6,355.3,232,FALSE
1375,7,7_7,11,11,3,15,4,4,F3,Salt2,Salt2,TRE-1,529,16,37.6,5.9,361.6,488,FALSE
1376,9,9_5,1,13,2,12,5,5,F3,Salt2,Salt2,TRE-1,659,20,37.2,4.5,258.1,450,FALSE
1377,11,11_6,9,9,5,11,6,6,F3,Salt2,Salt2,TRE-1,849,19,34.6,5.7,259.6,422,FALSE
1378,7,7_7,6,3,1,12,4,4,F3,Salt2,Salt2,Tri-0,524,23,42.3,11.8,213.5,168,FALSE
1379,9,9_5,13,14,4,8,5,5,F3,Salt2,Salt2,Tri-0,671,31,52.3,13.4,655.9,495,FALSE
1380,11,11_6,7,4,3,1,6,6,F3,Salt2,Salt2,Tri-0,847,55,60.6,12.2,634.8,105,FALSE
1381,7,7_7,7,14,5,15,4,4,F4,Salt2,Salt2,Abd-0,525,NA,NA,NA,NA,NA,FALSE
1382,9,9_5,6,5,4,10,5,5,F4,Salt2,Salt2,Abd-0,664,NA,NA,NA,NA,NA,FALSE
1383,11,11_6,11,15,5,4,6,6,F4,Salt2,Salt2,Abd-0,851,NA,NA,NA,NA,NA,FALSE
1384,7,7_7,13,8,5,13,4,4,F4,Salt2,Salt2,Ang-0,531,34,47.6,9.9,270.3,281,FALSE
1385,9,9_5,5,16,5,12,5,5,F4,Salt2,Salt2,Ang-0,663,35,34.5,6.2,244.8,197,FALSE
1386,11,11_6,3,3,6,13,6,6,F4,Salt2,Salt2,Ang-0,843,50,40.2,6.2,253.9,125,FALSE
1387,7,7_7,5,9,4,3,4,4,F4,Salt2,Salt2,aaCol-0,523,25,62.2,11.7,284.5,319,FALSE
1388,9,9_5,9,16,6,14,5,5,F4,Salt2,Salt2,aaCol-0,667,21,49.5,8.2,259.3,335,FALSE
1389,11,11_6,2,9,2,5,6,6,F4,Salt2,Salt2,aaCol-0,842,26,55.6,10.2,515.7,542,FALSE
1390,7,7_7,3,6,6,6,4,4,F4,Salt2,Salt2,Dja-1,521,NA,NA,NA,NA,NA,FALSE
1391,9,9_5,8,12,4,12,5,5,F4,Salt2,Salt2,Dja-1,666,NA,NA,NA,NA,NA,FALSE
1392,11,11_6,5,2,5,10,6,6,F4,Salt2,Salt2,Dja-1,845,NA,NA,NA,NA,NA,FALSE
1393,7,7_7,1,4,6,10,4,4,F4,Salt2,Salt2,Fei-0,519,49,43.2,9.8,395.2,121,FALSE
1394,9,9_5,10,14,6,10,5,5,F4,Salt2,Salt2,Fei-0,668,43,41.2,11.4,541.7,294,FALSE
1395,11,11_6,10,7,1,4,6,6,F4,Salt2,Salt2,Fei-0,850,43,43.2,8.6,374.6,165,FALSE
1396,7,7_7,9,13,4,11,4,4,F4,Salt2,Salt2,Ler-0,527,NA,NA,NA,NA,NA,FALSE
1397,9,9_5,4,4,4,2,5,5,F4,Salt2,Salt2,Ler-0,662,NA,NA,NA,NA,NA,FALSE
1398,11,11_6,14,15,2,11,6,6,F4,Salt2,Salt2,Ler-0,854,NA,NA,NA,NA,NA,FALSE
1399,7,7_7,2,8,3,8,4,4,F4,Salt2,Salt2,Sap-0,520,37,44.7,4.6,189.5,224,FALSE
1400,9,9_5,3,9,4,2,5,5,F4,Salt2,Salt2,Sap-0,661,47,42.8,8.5,108.5,72,FALSE
1401,11,11_6,8,16,6,2,6,6,F4,Salt2,Salt2,Sap-0,848,28,54.7,8.5,466.9,477,FALSE
1402,7,7_7,14,10,4,10,4,4,F4,Salt2,Salt2,Tol-0,532,46,40.6,11.2,627.3,285,FALSE
1403,9,9_5,7,15,6,11,5,5,F4,Salt2,Salt2,Tol-0,665,45,47.1,10.3,790.4,236,FALSE
1404,11,11_6,13,9,5,8,6,6,F4,Salt2,Salt2,Tol-0,853,51,48.7,10.4,565,160,FALSE
1405,7,7_7,11,9,4,4,4,4,F4,Salt2,Salt2,TRE-1,529,21,37.1,NA,177.1,355,FALSE
1406,9,9_5,1,15,2,13,5,5,F4,Salt2,Salt2,TRE-1,659,18,31.5,7,NA,332,FALSE
1407,11,11_6,9,11,6,4,6,6,F4,Salt2,Salt2,TRE-1,849,16,NA,7.1,307.2,303,FALSE
1408,7,7_7,6,10,5,5,4,4,F4,Salt2,Salt2,Tri-0,524,40,57.4,14.1,823.6,391,FALSE
1409,9,9_5,13,12,5,9,5,5,F4,Salt2,Salt2,Tri-0,671,39,50.3,11,312.5,183,FALSE
1410,11,11_6,7,1,2,10,6,6,F4,Salt2,Salt2,Tri-0,847,39,49.5,10.2,197,251,FALSE
1411,7,7_7,7,15,5,1,4,4,F1,Salt2,Salt2,Abd-0,525,NA,NA,NA,NA,NA,FALSE
1412,9,9_5,6,13,1,4,5,5,F1,Salt2,Salt2,Abd-0,664,NA,NA,NA,NA,NA,FALSE
1413,11,11_6,11,1,5,10,6,6,F1,Salt2,Salt2,Abd-0,851,NA,NA,NA,NA,NA,FALSE
1414,7,7_7,13,5,5,7,4,4,F1,Salt2,Salt2,Ang-0,531,NA,NA,NA,NA,NA,FALSE
1415,9,9_5,5,2,4,6,5,5,F1,Salt2,Salt2,Ang-0,663,NA,NA,NA,NA,NA,FALSE
1416,11,11_6,3,4,2,2,6,6,F1,Salt2,Salt2,Ang-0,843,NA,NA,NA,NA,NA,FALSE
1417,7,7_7,5,6,2,15,4,4,F1,Salt2,Salt2,aaCol-0,523,26,40.2,9,496,189,FALSE
1418,9,9_5,9,9,5,3,5,5,F1,Salt2,Salt2,aaCol-0,667,26,51.2,6.6,223.7,278,FALSE
1419,11,11_6,2,4,6,4,6,6,F1,Salt2,Salt2,aaCol-0,842,24,58.2,8.3,202.5,263,FALSE
1420,7,7_7,3,1,6,3,4,4,F1,Salt2,Salt2,Dja-1,521,NA,NA,NA,NA,NA,FALSE
1421,9,9_5,8,15,6,13,5,5,F1,Salt2,Salt2,Dja-1,666,NA,NA,NA,NA,NA,FALSE
1422,11,11_6,5,6,5,6,6,6,F1,Salt2,Salt2,Dja-1,845,NA,NA,NA,NA,NA,FALSE
1423,7,7_7,1,11,5,7,4,4,F1,Salt2,Salt2,Fei-0,519,34,48.7,16.1,555.2,398,FALSE
1424,9,9_5,10,8,6,14,5,5,F1,Salt2,Salt2,Fei-0,668,21,39.4,8.5,279.6,338,FALSE
1425,11,11_6,10,12,6,5,6,6,F1,Salt2,Salt2,Fei-0,850,35,44.4,12.9,516.9,261,FALSE
1426,7,7_7,9,15,3,5,4,4,F1,Salt2,Salt2,Ler-0,527,NA,NA,NA,NA,NA,FALSE
1427,9,9_5,4,1,2,15,5,5,F1,Salt2,Salt2,Ler-0,662,NA,NA,NA,NA,NA,FALSE
1428,11,11_6,14,11,1,11,6,6,F1,Salt2,Salt2,Ler-0,854,NA,NA,NA,NA,NA,FALSE
1429,7,7_7,2,1,6,12,4,4,F1,Salt2,Salt2,Sap-0,520,NA,NA,NA,NA,NA,FALSE
1430,9,9_5,3,6,4,1,5,5,F1,Salt2,Salt2,Sap-0,661,NA,NA,NA,NA,NA,FALSE
1431,11,11_6,8,4,5,6,6,6,F1,Salt2,Salt2,Sap-0,848,NA,NA,NA,NA,NA,FALSE
1432,7,7_7,14,11,1,2,4,4,F1,Salt2,Salt2,Tol-0,532,NA,NA,NA,NA,NA,FALSE
1433,9,9_5,7,5,1,6,5,5,F1,Salt2,Salt2,Tol-0,665,NA,NA,NA,NA,NA,FALSE
1434,11,11_6,13,4,1,3,6,6,F1,Salt2,Salt2,Tol-0,853,NA,NA,NA,NA,NA,FALSE
1435,7,7_7,11,15,3,2,4,4,F1,Salt2,Salt2,TRE-1,529,NA,NA,NA,NA,NA,FALSE
1436,9,9_5,1,15,4,10,5,5,F1,Salt2,Salt2,TRE-1,659,NA,NA,NA,NA,NA,FALSE
1437,11,11_6,9,11,6,14,6,6,F1,Salt2,Salt2,TRE-1,849,NA,NA,NA,NA,NA,FALSE
1438,7,7_7,6,9,5,5,4,4,F1,Salt2,Salt2,Tri-0,524,NA,NA,NA,NA,NA,FALSE
1439,9,9_5,13,10,2,10,5,5,F1,Salt2,Salt2,Tri-0,671,NA,NA,NA,NA,NA,FALSE
1440,11,11_6,7,13,2,13,6,6,F1,Salt2,Salt2,Tri-0,847,NA,NA,NA,NA,NA,FALSE
