layer,P.layer,P.row,replicate,Row,Col,treat.1,Generation,ecotype,treat,flt,height,diam,biomass,fruit,rm,id
4,12,12_4,6,5,9,Nutrient2,F2,Tri-0,Nutrient2,33,33.5,6,125.8,151,FALSE,886
4,12,12_6,6,2,11,Leaf,F2,Tri-0,Leaf,26,40.5,10.3,207.7,154,FALSE,911
4,12,12_7,6,2,14,Nutrient1,F2,Tri-0,Nutrient1,31,50,11.6,216.4,175,FALSE,935
6,6,6_1,3,1,5,Leaf,F2,Tri-0,Leaf,26,46.3,11.1,257.5,202,FALSE,943
6,6,6_2,3,3,9,Nutrient1,F2,Tri-0,Nutrient1,26,44.7,12.6,354.5,206,FALSE,966
2,6,6_3,3,2,14,Drought,F2,Tri-0,Drought,30,41.8,10,205.4,116,FALSE,972
2,6,6_5,3,6,12,Nutrient2,F2,Tri-0,Nutrient2,29,40.4,11,231.5,190,FALSE,981
2,6,6_7,3,6,5,actr,F2,Tri-0,actr2,32,50.6,12,345.2,184,FALSE,1008
11,1,1_1,1,2,14,JA,F3,Tri-0,JA,34,46.3,12.8,392.1,129,FALSE,11
1,1,1_2,1,1,2,Salt1,F3,Tri-0,Salt1,39,52.3,15.9,473.3,263,FALSE,24
1,1,1_3,1,3,3,Salt2,F3,Tri-0,Salt2,39,47.7,13.2,391.4,193,FALSE,30
11,1,1_4,1,1,10,Cd2,F3,Tri-0,Cd2,39,46.7,13.1,485.1,146,FALSE,44
11,1,1_5,1,6,4,actr,F3,Tri-0,actr1,41,51,12.5,639.4,167,FALSE,57
1,1,1_6,1,5,1,Cd1,F3,Tri-0,Cd1,42,49.5,14.5,330.2,252,FALSE,80
1,1,1_7,1,6,14,JActr,F3,Tri-0,JActr,50,48.3,12.7,455.8,196,FALSE,96
1,2,2_1,1,5,6,Nutrient2,F3,Tri-0,Nutrient2,41,52.2,16.1,664.4,247,FALSE,102
1,2,2_2,1,6,3,actr,F3,Tri-0,actr2,48,47,16,541.9,205,FALSE,114
11,2,2_4,1,2,12,Drought,F3,Tri-0,Drought,32,47.4,14,483.3,150,FALSE,132
1,2,2_5,1,2,10,Leaf,F3,Tri-0,Leaf,43,61.7,14.3,748.6,246,FALSE,143
11,2,2_6,1,6,14,Nutrient1,F3,Tri-0,Nutrient1,43,47.7,12.4,355.8,173,FALSE,165
4,3,3_1,2,2,2,JA,F3,Tri-0,JA,44,48.9,14.7,534.6,198,FALSE,176
4,3,3_2,2,2,4,Salt2,F3,Tri-0,Salt2,37,42.5,11.6,329,165,FALSE,193
4,3,3_3,2,4,14,Salt1,F3,Tri-0,Salt1,44,44.7,12.2,323.2,129,FALSE,197
4,3,3_4,2,1,4,Cd2,F3,Tri-0,Cd2,43,47,11.6,560.2,128,FALSE,216
4,3,3_5,2,3,4,actr,F3,Tri-0,actr1,42,46.5,12,487.7,150,FALSE,236
6,3,3_6,2,2,6,JActr,F3,Tri-0,JActr,47,47.3,12.2,432,165,FALSE,252
6,3,3_7,2,5,8,Cd1,F3,Tri-0,Cd1,41,48.3,12,475.9,150,FALSE,254
6,4,4_1,2,1,10,Drought,F3,Tri-0,Drought,43,50.2,12.5,573.8,160,FALSE,277
6,4,4_3,2,3,2,Leaf,F3,Tri-0,Leaf,35,56.4,10.7,407.1,140,FALSE,283
4,4,4_4,2,1,13,Nutrient1,F3,Tri-0,Nutrient1,43,46.8,11.7,397,153,FALSE,308
4,4,4_6,2,6,13,actr,F3,Tri-0,actr2,45,44.5,11.9,348.3,135,FALSE,317
4,4,4_7,2,1,12,Nutrient2,F3,Tri-0,Nutrient2,44,51,11.2,401.9,135,FALSE,324
8,5,5_1,3,5,11,Salt1,F3,Tri-0,Salt1,41,49.6,12.4,409.6,173,FALSE,345
8,5,5_2,3,5,8,JActr,F3,Tri-0,JActr,37,45.3,12.7,316.5,125,FALSE,356
8,5,5_3,3,6,13,Cd1,F3,Tri-0,Cd1,46,41.5,13.2,338.4,138,FALSE,370
12,5,5_4,3,3,13,Cd2,F3,Tri-0,Cd2,39,46.5,14.9,675.2,197,FALSE,381
8,5,5_5,3,5,6,JA,F3,Tri-0,JA,40,43.4,12.8,423.3,127,FALSE,397
12,5,5_6,3,2,4,Salt2,F3,Tri-0,Salt2,38,54,13,586,146,FALSE,409
12,5,5_7,3,2,1,actr,F3,Tri-0,actr1,33,69.8,12.1,431.3,233,FALSE,432
10,7,7_1,4,6,7,Cd2,F3,Tri-0,Cd2,43,47.8,13.6,502,189,FALSE,445
10,7,7_2,4,5,12,Cd1,F3,Tri-0,Cd1,35,47.9,12.2,382,177,FALSE,455
3,7,7_3,4,5,1,JA,F3,Tri-0,JA,50,46.6,14.1,396.7,214,FALSE,476
10,7,7_4,4,3,8,actr,F3,Tri-0,actr1,44,48.2,14.3,454.2,175,FALSE,477
10,7,7_5,4,6,13,Salt1,F3,Tri-0,Salt1,36,49.4,11.2,265,155,FALSE,495
10,7,7_6,4,6,9,JActr,F3,Tri-0,JActr,41,46.3,13.8,466.4,161,FALSE,506
3,7,7_7,4,5,4,Salt2,F3,Tri-0,Salt2,43,41,15.9,681.1,278,FALSE,524
10,8,8_1,4,2,8,Drought,F3,Tri-0,Drought,40,46.7,14.6,514,170,FALSE,543
3,8,8_2,4,1,9,Nutrient1,F3,Tri-0,Nutrient1,38,45.8,11.8,340.6,119,FALSE,554
3,8,8_3,4,6,4,Nutrient2,F3,Tri-0,Nutrient2,41,NA,NA,237.5,376,FALSE,569
3,8,8_6,4,3,1,Leaf,F3,Tri-0,Leaf,43,46.8,15.7,461.3,224,FALSE,584
3,8,8_7,4,3,6,actr,F3,Tri-0,actr2,36,47.7,11.8,278.1,143,FALSE,590
5,9,9_1,5,1,8,actr,F3,Tri-0,actr1,49,49.3,11.2,552.5,196,FALSE,613
7,9,9_2,5,3,7,Cd1,F3,Tri-0,Cd1,52,46.1,11.5,229.9,196,FALSE,617
7,9,9_3,5,5,5,Cd2,F3,Tri-0,Cd2,42,41.8,10.9,259.2,99,FALSE,635
5,9,9_4,5,1,6,Salt1,F3,Tri-0,Salt1,39,46.2,12.4,344.6,125,FALSE,655
7,9,9_5,5,3,10,Salt2,F3,Tri-0,Salt2,35,53,15,393.3,239,FALSE,671
7,9,9_6,5,5,7,JA,F3,Tri-0,JA,38,44.2,11.5,229.7,108,FALSE,674
7,9,9_7,5,5,10,JActr,F3,Tri-0,JActr,46,42.2,13.3,439.1,149,FALSE,694
5,10,10_1,5,3,7,actr,F3,Tri-0,actr2,41,49.5,12.4,496.4,159,FALSE,711
7,10,10_2,5,3,1,Drought,F3,Tri-0,Drought,52,43.2,15.1,360.4,131,FALSE,717
5,10,10_3,5,4,2,Nutrient2,F3,Tri-0,Nutrient2,41,44.6,11.6,414.1,131,FALSE,738
7,10,10_4,5,5,3,Leaf,F3,Tri-0,Leaf,32,43.6,13.5,243,119,FALSE,743
5,10,10_5,5,5,8,Nutrient1,F3,Tri-0,Nutrient1,46,44.5,10,409.8,148,FALSE,763
2,11,11_1,6,4,10,actr,F3,Tri-0,actr1,46,34.4,12.8,804.9,207,FALSE,781
9,11,11_2,6,3,1,JActr,F3,Tri-0,JActr,41,46,13,495.5,167,FALSE,792
2,11,11_3,6,5,7,JA,F3,Tri-0,JA,41,49.2,13.5,557.6,201,FALSE,804
9,11,11_4,6,1,1,Cd2,F3,Tri-0,Cd2,45,47.8,11.8,NA,158,FALSE,822
9,11,11_5,6,4,9,Salt1,F3,Tri-0,Salt1,43,43.6,11,319.2,109,FALSE,830
9,11,11_6,6,5,4,Salt2,F3,Tri-0,Salt2,37,47.8,12.5,447.4,172,FALSE,847
2,11,11_7,6,6,8,Cd1,F3,Tri-0,Cd1,34,55.6,14.6,475,303,FALSE,858
9,12,12_3,6,3,5,Drought,F3,Tri-0,Drought,32,50.1,12.1,285,181,FALSE,871
9,12,12_4,6,6,3,Nutrient2,F3,Tri-0,Nutrient2,31,44.6,7.1,289.3,241,FALSE,886
9,12,12_6,6,2,2,Leaf,F3,Tri-0,Leaf,31,46.3,13.9,423.9,198,FALSE,911
9,12,12_7,6,5,6,Nutrient1,F3,Tri-0,Nutrient1,39,47.6,11.4,371.7,115,FALSE,935
8,6,6_1,3,6,7,Leaf,F3,Tri-0,Leaf,46,45.8,11,414.8,148,FALSE,943
8,6,6_2,3,5,12,Nutrient1,F3,Tri-0,Nutrient1,46,42.9,11.3,265,81,FALSE,966
8,6,6_3,3,6,1,Drought,F3,Tri-0,Drought,48,43,11.2,359.1,149,FALSE,972
8,6,6_5,3,4,10,Nutrient2,F3,Tri-0,Nutrient2,42,44.7,12.6,387.6,132,FALSE,981
8,6,6_7,3,6,14,actr,F3,Tri-0,actr2,42,45.1,12.2,339.7,123,FALSE,1008
5,1,1_1,1,1,3,JA,F4,Tri-0,JA,37,46.4,9.4,351.5,153,FALSE,11
9,1,1_2,1,4,4,Salt1,F4,Tri-0,Salt1,36,42.4,7.2,219.4,108,FALSE,24
9,1,1_3,1,5,6,Salt2,F4,Tri-0,Salt2,37,37.7,9.3,200.2,95,FALSE,30
9,1,1_4,1,2,13,Cd2,F4,Tri-0,Cd2,41,45.8,13.3,272.9,138,FALSE,44
5,1,1_5,1,6,10,actr,F4,Tri-0,actr1,40,44.9,6.2,184.7,62,FALSE,57
9,1,1_6,1,2,12,Cd1,F4,Tri-0,Cd1,38,NA,NA,285.5,NA,FALSE,80
5,1,1_7,1,2,6,JActr,F4,Tri-0,JActr,34,41.6,7.3,219.2,100,FALSE,96
5,2,2_1,1,6,11,Nutrient2,F4,Tri-0,Nutrient2,44,42,6.9,166,90,FALSE,102
5,2,2_2,1,3,3,actr,F4,Tri-0,actr2,39,46.4,7.7,250.4,102,FALSE,114
5,2,2_4,1,5,3,Drought,F4,Tri-0,Drought,39,43.6,7.5,215,107,FALSE,132
9,2,2_5,1,3,5,Leaf,F4,Tri-0,Leaf,44,63.6,7.9,272.1,108,FALSE,143
9,2,2_6,1,6,14,Nutrient1,F4,Tri-0,Nutrient1,37,43.2,11.8,299.5,115,FALSE,165
7,3,3_1,2,4,9,JA,F4,Tri-0,JA,39,NA,NA,169.5,NA,FALSE,176
4,3,3_2,2,3,12,Salt2,F4,Tri-0,Salt2,47,45.3,9,NA,118,FALSE,193
4,3,3_3,2,4,12,Salt1,F4,Tri-0,Salt1,38,41.2,11.8,298.7,142,FALSE,197
4,3,3_4,2,6,8,Cd2,F4,Tri-0,Cd2,35,50.3,12.4,356.4,173,FALSE,216
4,3,3_5,2,3,13,actr,F4,Tri-0,actr1,41,48.2,12.5,374.2,153,FALSE,236
4,3,3_6,2,2,4,JActr,F4,Tri-0,JActr,44,44.2,9.7,370.4,118,FALSE,252
7,3,3_7,2,3,3,Cd1,F4,Tri-0,Cd1,52,34.2,8.1,165.1,40,FALSE,254
7,4,4_1,2,4,13,Drought,F4,Tri-0,Drought,45,43.4,7.9,132.8,83,FALSE,277
7,4,4_3,2,3,8,Leaf,F4,Tri-0,Leaf,34,42.6,7.3,100.1,77,FALSE,283
4,4,4_4,2,4,14,Nutrient1,F4,Tri-0,Nutrient1,44,50.2,11.8,364.6,156,FALSE,308
7,4,4_6,2,4,11,actr,F4,Tri-0,actr2,44,41.5,6.7,153.4,66,FALSE,317
4,4,4_7,2,1,14,Nutrient2,F4,Tri-0,Nutrient2,45,46.6,10,245.7,100,FALSE,324
12,5,5_1,3,6,13,Salt1,F4,Tri-0,Salt1,38,43.1,8.2,222,100,FALSE,345
1,5,5_2,3,1,9,JActr,F4,Tri-0,JActr,38,43.6,9.5,183.6,118,FALSE,356
1,5,5_3,3,4,14,Cd1,F4,Tri-0,Cd1,39,45.2,7.3,216.9,102,FALSE,370
12,5,5_4,3,4,12,Cd2,F4,Tri-0,Cd2,35,45.4,9.1,290.9,100,FALSE,381
12,5,5_5,3,5,9,JA,F4,Tri-0,JA,39,47.3,13.3,452.4,130,FALSE,397
12,5,5_6,3,2,6,Salt2,F4,Tri-0,Salt2,21,37.7,8.5,170.1,156,FALSE,409
12,5,5_7,3,2,1,actr,F4,Tri-0,actr1,25,61.5,7.7,154.8,126,FALSE,432
8,7,7_1,4,4,10,Cd2,F4,Tri-0,Cd2,38,42.6,8.7,219.1,88,FALSE,445
8,7,7_2,4,2,12,Cd1,F4,Tri-0,Cd1,40,39.2,9.4,169.9,90,FALSE,455
8,7,7_3,4,1,3,JA,F4,Tri-0,JA,48,41.4,7.4,224.3,91,FALSE,476
8,7,7_4,4,5,6,actr,F4,Tri-0,actr1,37,49.2,8.9,210.5,83,FALSE,477
2,7,7_5,4,2,5,Salt1,F4,Tri-0,Salt1,48,44.4,8.6,261.2,70,FALSE,495
2,7,7_6,4,3,7,JActr,F4,Tri-0,JActr,41,44.1,10.2,254.3,102,FALSE,506
2,7,7_7,4,4,9,Salt2,F4,Tri-0,Salt2,33,43.8,12.4,325,132,FALSE,524
2,8,8_1,4,6,2,Drought,F4,Tri-0,Drought,45,43.7,9.7,268,132,FALSE,543
8,8,8_2,4,4,6,Nutrient1,F4,Tri-0,Nutrient1,39,46.4,9.4,270.2,96,FALSE,554
8,8,8_3,4,4,5,Nutrient2,F4,Tri-0,Nutrient2,26,34.4,5.3,82.7,136,FALSE,569
8,8,8_6,4,1,14,Leaf,F4,Tri-0,Leaf,53,41.3,8.1,293.1,75,FALSE,584
2,8,8_7,4,3,2,actr,F4,Tri-0,actr2,46,48.5,10.2,270.6,118,FALSE,590
3,9,9_1,5,3,3,actr,F4,Tri-0,actr1,38,52.1,10.2,379.5,136,FALSE,613
3,9,9_2,5,4,2,Cd1,F4,Tri-0,Cd1,31,51.7,12,332.7,230,FALSE,617
10,9,9_3,5,4,14,Cd2,F4,Tri-0,Cd2,44,41.5,12.4,NA,121,FALSE,635
10,9,9_4,5,6,14,Salt1,F4,Tri-0,Salt1,45,38.9,9.5,284.1,105,FALSE,655
10,9,9_5,5,3,2,Salt2,F4,Tri-0,Salt2,38,42.3,8.4,207.7,86,FALSE,671
10,9,9_6,5,6,12,JA,F4,Tri-0,JA,31,42.6,11,191.7,164,FALSE,674
3,9,9_7,5,3,12,JActr,F4,Tri-0,JActr,36,45.9,13.4,497.2,170,FALSE,694
10,10,10_1,5,1,8,actr,F4,Tri-0,actr2,40,47.8,6.6,195.2,105,FALSE,711
10,10,10_2,5,2,9,Drought,F4,Tri-0,Drought,38,36.1,11.7,376.7,144,FALSE,717
10,10,10_3,5,3,5,Nutrient2,F4,Tri-0,Nutrient2,22,35.4,5.2,121.6,174,FALSE,738
3,10,10_5,5,5,13,Nutrient1,F4,Tri-0,Nutrient1,37,46.4,12.6,409.8,147,FALSE,763
6,11,11_1,6,6,7,actr,F4,Tri-0,actr1,37,33.3,8.5,396.9,145,FALSE,781
11,11,11_2,6,3,10,JActr,F4,Tri-0,JActr,38,46.6,9.7,377.9,117,FALSE,792
6,11,11_3,6,3,4,JA,F4,Tri-0,JA,37,42.4,6.8,192.7,117,FALSE,804
11,11,11_4,6,6,3,Cd2,F4,Tri-0,Cd2,36,42.4,10.2,318.1,110,FALSE,822
6,11,11_5,6,4,10,Salt1,F4,Tri-0,Salt1,37,43.1,8.6,260.6,96,FALSE,830
6,11,11_6,6,5,7,Salt2,F4,Tri-0,Salt2,33,43.8,8.5,258.8,113,FALSE,847
11,11,11_7,6,1,3,Cd1,F4,Tri-0,Cd1,30,40.3,8.8,153.1,108,FALSE,858
6,12,12_3,6,3,13,Drought,F4,Tri-0,Drought,38,48.6,10.8,337.7,107,FALSE,871
6,12,12_4,6,5,3,Nutrient2,F4,Tri-0,Nutrient2,28,40.2,6.6,172.8,160,FALSE,886
11,12,12_6,6,5,12,Leaf,F4,Tri-0,Leaf,27,33.3,7.6,119.8,99,FALSE,911
11,12,12_7,6,3,2,Nutrient1,F4,Tri-0,Nutrient1,37,43.4,12.4,458.2,154,FALSE,935
12,6,6_1,3,5,1,Leaf,F4,Tri-0,Leaf,41,50,10.9,483.2,124,FALSE,943
12,6,6_2,3,5,13,Nutrient1,F4,Tri-0,Nutrient1,39,43.2,11.2,338.1,102,FALSE,966
12,6,6_3,3,6,4,Drought,F4,Tri-0,Drought,36,43.3,11.8,411.3,131,FALSE,972
1,6,6_5,3,4,7,Nutrient2,F4,Tri-0,Nutrient2,54,42.3,7.9,137.3,83,FALSE,981
12,6,6_7,3,5,3,actr,F4,Tri-0,actr2,39,47.5,11.7,372.1,81,FALSE,1008
4,1,1_1,1,3,14,JA,F1,Ws-2,JA,33,20.9,4.4,32.9,59,FALSE,6
3,1,1_2,1,2,14,Salt1,F1,Ws-2,Salt1,28,24.6,3.8,NA,116,FALSE,20
3,1,1_3,1,6,12,Salt2,F1,Ws-2,Salt2,30,18.8,4.4,36.8,71,FALSE,41
3,1,1_4,1,1,7,Cd2,F1,Ws-2,Cd2,30,23.3,3.9,36.5,76,FALSE,55
4,1,1_5,1,4,8,actr,F1,Ws-2,actr1,29,17.5,3.5,37.5,66,FALSE,61
3,1,1_6,1,1,2,Cd1,F1,Ws-2,Cd1,30,21,4,72.1,90,FALSE,82
3,1,1_7,1,5,13,JActr,F1,Ws-2,JActr,26,28,NA,84.6,170,FALSE,94
3,2,2_1,1,3,2,Nutrient2,F1,Ws-2,Nutrient2,26,24.5,4.5,80.7,104,FALSE,112
3,2,2_2,1,3,10,actr,F1,Ws-2,actr2,25,30.9,5.8,91.4,139,FALSE,113
4,2,2_4,1,3,12,Drought,F1,Ws-2,Drought,25,18.9,4,43.6,89,FALSE,135
3,2,2_5,1,5,5,Leaf,F1,Ws-2,Leaf,24,21.6,3.7,62.6,98,FALSE,152
4,2,2_6,1,2,9,Nutrient1,F1,Ws-2,Nutrient1,26,25.4,5.8,103.7,198,FALSE,160
5,3,3_1,2,4,4,JA,F1,Ws-2,JA,33,28,7,107.4,119,FALSE,174
9,3,3_2,2,5,3,Salt2,F1,Ws-2,Salt2,29,22,5,33.4,57,FALSE,188
5,3,3_3,2,1,3,Salt1,F1,Ws-2,Salt1,26,27.8,4.5,96.4,162,FALSE,198
9,3,3_4,2,3,7,Cd2,F1,Ws-2,Cd2,26,12.7,1.6,24.2,38,FALSE,212
9,3,3_5,2,4,9,actr,F1,Ws-2,actr1,33,16.3,3.6,26.7,52,FALSE,232
5,3,3_6,2,2,2,JActr,F1,Ws-2,JActr,24,27.5,5.2,76.3,149,FALSE,245
9,3,3_7,2,3,2,Cd1,F1,Ws-2,Cd1,24,14.5,2.7,28.7,52,FALSE,260
9,4,4_1,2,3,12,Drought,F1,Ws-2,Drought,29,16.5,3.2,15.5,28,FALSE,272
5,4,4_3,2,5,14,Leaf,F1,Ws-2,Leaf,29,13,2.5,21.2,32,FALSE,284
5,4,4_4,2,6,10,Nutrient1,F1,Ws-2,Nutrient1,35,23,5,55.7,74,FALSE,302
9,4,4_6,2,2,7,actr,F1,Ws-2,actr2,26,14.5,2.1,27,49,FALSE,318
9,4,4_7,2,6,8,Nutrient2,F1,Ws-2,Nutrient2,29,21.6,5.5,116.3,193,FALSE,335
1,5,5_1,3,3,4,Salt1,F1,Ws-2,Salt1,29,18.4,NA,16.8,27,FALSE,350
11,5,5_2,3,1,8,JActr,F1,Ws-2,JActr,30,17.8,4.8,15.7,41,FALSE,351
1,5,5_3,3,1,5,Cd1,F1,Ws-2,Cd1,33,28.4,5,45.5,102,FALSE,375
1,5,5_4,3,3,3,Cd2,F1,Ws-2,Cd2,32,19.5,NA,43.9,76,FALSE,382
11,5,5_5,3,1,7,JA,F1,Ws-2,JA,29,24.5,4,30.4,66,FALSE,403
1,5,5_6,3,3,2,Salt2,F1,Ws-2,Salt2,32,24,4.7,43.3,79,FALSE,420
11,5,5_7,3,2,7,actr,F1,Ws-2,actr1,34,16.6,5.4,50.1,98,FALSE,431
6,7,7_1,4,2,10,Cd2,F1,Ws-2,Cd2,28,17.3,3.2,14.4,33,FALSE,440
8,7,7_2,4,2,4,Cd1,F1,Ws-2,Cd1,27,15.7,3.2,15.6,24,FALSE,454
6,7,7_3,4,6,6,JA,F1,Ws-2,JA,29,11.5,2.3,9.7,16,FALSE,473
8,7,7_4,4,2,5,actr,F1,Ws-2,actr1,29,16.5,3.4,19.8,34,FALSE,484
6,7,7_5,4,1,7,Salt1,F1,Ws-2,Salt1,35,30.8,6,93.3,125,FALSE,502
8,7,7_6,4,5,1,JActr,F1,Ws-2,JActr,32,17.9,4.5,21.2,24,FALSE,510
6,7,7_7,4,4,2,Salt2,F1,Ws-2,Salt2,35,26,6,92.6,129,FALSE,526
6,8,8_1,4,5,14,Drought,F1,Ws-2,Drought,30,25,5,24.6,52,FALSE,538
6,8,8_2,4,1,2,Nutrient1,F1,Ws-2,Nutrient1,26,24.4,5.3,93.5,159,FALSE,560
8,8,8_3,4,3,7,Nutrient2,F1,Ws-2,Nutrient2,30,23.5,4,51.2,65,FALSE,570
6,8,8_6,4,5,4,Leaf,F1,Ws-2,Leaf,26,21.2,4.8,36.2,69,FALSE,579
6,8,8_7,4,4,10,actr,F1,Ws-2,actr2,23,13.6,2.9,16.9,27,FALSE,602
7,9,9_1,5,6,6,actr,F1,Ws-2,actr1,30,10.8,1.9,10.1,23,FALSE,608
2,9,9_2,5,3,3,Cd1,F1,Ws-2,Cd1,30,27.8,5,60.9,135,FALSE,620
2,9,9_3,5,2,10,Cd2,F1,Ws-2,Cd2,26,24.8,4.8,46.5,79,FALSE,637
7,9,9_4,5,6,10,Salt1,F1,Ws-2,Salt1,33,10,2.2,6.8,10,FALSE,658
2,9,9_5,5,3,11,Salt2,F1,Ws-2,Salt2,28,31.6,4.5,52,82,FALSE,669
2,9,9_6,5,2,2,JA,F1,Ws-2,JA,30,24.5,4.8,53.9,97,FALSE,679
2,9,9_7,5,2,1,JActr,F1,Ws-2,JActr,29,23.1,4.3,51.6,90,FALSE,698
2,10,10_1,5,6,7,actr,F1,Ws-2,actr2,27,23.4,5,31.9,77,FALSE,706
7,10,10_2,5,3,2,Drought,F1,Ws-2,Drought,34,21.6,3.7,50.7,78,FALSE,721
7,10,10_3,5,2,13,Nutrient2,F1,Ws-2,Nutrient2,24,18,3,33.8,62,FALSE,736
2,10,10_4,5,5,2,Leaf,F1,Ws-2,Leaf,30,24,4.3,44.7,84,FALSE,756
7,10,10_5,5,6,1,Nutrient1,F1,Ws-2,Nutrient1,32,11.5,2.5,10.6,14,FALSE,761
10,11,11_1,6,4,1,actr,F1,Ws-2,actr1,32,14.5,2.8,26.2,55,FALSE,776
12,11,11_2,6,6,13,JActr,F1,Ws-2,JActr,28,24.2,3.9,42.6,75,FALSE,798
12,11,11_3,6,2,13,JA,F1,Ws-2,JA,26,14.5,1.5,17.6,25,FALSE,805
10,11,11_4,6,3,10,Cd2,F1,Ws-2,Cd2,29,21.7,3.5,45.6,92,FALSE,814
12,11,11_5,6,6,14,Salt1,F1,Ws-2,Salt1,27,25.2,5,48.5,82,FALSE,827
10,11,11_6,6,2,6,Salt2,F1,Ws-2,Salt2,32,22.5,NA,41.6,90,FALSE,844
10,11,11_7,6,2,5,Cd1,F1,Ws-2,Cd1,33,23.9,4,70.6,130,FALSE,859
12,12,12_3,6,5,6,Drought,F1,Ws-2,Drought,32,31.2,5.7,82.3,127,FALSE,874
10,12,12_4,6,5,6,Nutrient2,F1,Ws-2,Nutrient2,26,25.7,4.9,38.9,84,FALSE,893
12,12,12_5,6,6,8,actr,F1,Ws-2,actr2,32,19.4,5.1,55,72,FALSE,906
12,12,12_6,6,2,10,Leaf,F1,Ws-2,Leaf,34,31.2,5.9,105.2,163,FALSE,912
12,12,12_7,6,4,7,Nutrient1,F1,Ws-2,Nutrient1,28,22.2,4.6,72.3,110,FALSE,930
11,6,6_1,3,2,3,Leaf,F1,Ws-2,Leaf,35,29.4,5.9,60.3,101,FALSE,952
11,6,6_2,3,6,12,Nutrient1,F1,Ws-2,Nutrient1,29,14.9,3.9,27.7,60,FALSE,964
1,6,6_3,3,1,8,Drought,F1,Ws-2,Drought,25,23.9,4.1,53,105,FALSE,968
11,6,6_5,3,3,6,Nutrient2,F1,Ws-2,Nutrient2,29,21.1,4.2,43.3,91,FALSE,982
1,6,6_7,3,2,3,actr,F1,Ws-2,actr2,29,23,4.5,48.5,69,FALSE,996
10,1,1_1,1,4,11,JA,F2,Ws-2,JA,21,28,5.5,62.3,105,FALSE,6
7,1,1_2,1,6,5,Salt1,F2,Ws-2,Salt1,23,31.5,8,130.4,195,FALSE,20
10,1,1_3,1,1,4,Salt2,F2,Ws-2,Salt2,23,30.5,7.5,129.6,118,FALSE,41
7,1,1_4,1,6,1,Cd2,F2,Ws-2,Cd2,22,30.3,7.2,120.6,192,FALSE,55
7,1,1_5,1,2,10,actr,F2,Ws-2,actr1,22,28.2,8,89.3,108,FALSE,61
7,1,1_6,1,5,13,Cd1,F2,Ws-2,Cd1,24,31.8,8.2,120.7,178,FALSE,82
7,1,1_7,1,1,12,JActr,F2,Ws-2,JActr,21,23.8,5.1,61.8,93,FALSE,94
10,2,2_1,1,4,6,Nutrient2,F2,Ws-2,Nutrient2,22,32.2,8,109.3,169,FALSE,112
10,2,2_2,1,4,12,actr,F2,Ws-2,actr2,25,35.3,9.2,170.4,190,FALSE,113
7,2,2_4,1,1,14,Drought,F2,Ws-2,Drought,24,28,6.2,48.8,82,FALSE,135
7,2,2_5,1,1,9,Leaf,F2,Ws-2,Leaf,22,32.1,7.2,121.7,162,FALSE,152
10,2,2_6,1,2,5,Nutrient1,F2,Ws-2,Nutrient1,25,27.7,7,92.7,102,FALSE,160
1,3,3_1,2,1,13,JA,F2,Ws-2,JA,30,42.7,8.7,161.7,116,FALSE,174
5,3,3_2,2,2,2,Salt2,F2,Ws-2,Salt2,24,31.6,5.7,121.8,191,FALSE,188
1,3,3_3,2,6,5,Salt1,F2,Ws-2,Salt1,26,27.6,7,105.1,146,FALSE,198
5,3,3_4,2,2,14,Cd2,F2,Ws-2,Cd2,24,31.9,7.3,103.9,111,FALSE,212
1,3,3_5,2,3,12,actr,F2,Ws-2,actr1,24,31.9,8.2,153.8,142,FALSE,232
5,3,3_6,2,4,8,JActr,F2,Ws-2,JActr,22,31,7.6,144.1,147,FALSE,245
1,3,3_7,2,6,9,Cd1,F2,Ws-2,Cd1,26,34.2,7.6,154.6,177,FALSE,260
1,4,4_1,2,6,4,Drought,F2,Ws-2,Drought,31,33.5,5.8,128.7,151,FALSE,272
5,4,4_3,2,3,7,Leaf,F2,Ws-2,Leaf,22,34.5,7.2,110.7,113,FALSE,284
5,4,4_4,2,5,6,Nutrient1,F2,Ws-2,Nutrient1,26,35.7,9.5,242.9,184,FALSE,302
1,4,4_6,2,4,14,actr,F2,Ws-2,actr2,28,35.3,7.3,147.8,200,FALSE,318
1,4,4_7,2,4,5,Nutrient2,F2,Ws-2,Nutrient2,29,37,6,133.7,142,FALSE,335
6,5,5_1,3,5,2,Salt1,F2,Ws-2,Salt1,21,31.5,6.7,164.1,170,FALSE,350
6,5,5_2,3,2,1,JActr,F2,Ws-2,JActr,23,36.9,8.9,163.2,139,FALSE,351
2,5,5_3,3,5,5,Cd1,F2,Ws-2,Cd1,25,36.8,7.3,239.5,328,FALSE,375
2,5,5_4,3,5,3,Cd2,F2,Ws-2,Cd2,24,39.8,8.6,200,282,FALSE,382
6,5,5_5,3,3,14,JA,F2,Ws-2,JA,23,39.1,7.5,214.9,172,FALSE,403
2,5,5_6,3,5,1,Salt2,F2,Ws-2,Salt2,27,34.7,7.1,109.3,96,FALSE,420
2,5,5_7,3,5,6,actr,F2,Ws-2,actr1,24,34.2,7.1,149.4,116,FALSE,431
8,7,7_1,4,1,8,Cd2,F2,Ws-2,Cd2,23,34,8.9,133.5,153,FALSE,440
3,7,7_2,4,2,4,Cd1,F2,Ws-2,Cd1,26,37.5,7.7,189.6,120,FALSE,454
